Instanta;Algoritm;Run;Nr_Ordine;ID_Cutie;L_Original;W_Original;H_Original;Orientare;Pos_X;Pos_Y;Pos_Z;Ef_L;Ef_W;Ef_H;Volum_Cutie
5;GA;4;35;60;87;77;43;1;261,0000;78,0000;43,0000;87;43;77;288057,0000
5;GA;4;36;13;88;54;39;1;261,0000;0,0000;54,0000;88;39;54;185328,0000
5;GA;4;37;105;83;40;36;1;429,0000;36,0000;36,0000;83;36;40;119520,0000
5;GA;4;38;5;88;54;39;1;261,0000;39,0000;54,0000;88;39;54;185328,0000
5;GA;4;39;111;83;40;36;1;349,0000;72,0000;54,0000;83;36;40;119520,0000
5;GA;4;40;10;88;54;39;1;167,0000;79,0000;54,0000;88;39;54;185328,0000
5;GA;4;41;96;83;40;36;1;167,0000;118,0000;54,0000;83;36;40;119520,0000
5;GA;4;42;29;94;54;36;1;0,0000;151,0000;54,0000;94;36;54;182736,0000
5;GA;4;43;4;88;54;39;1;167,0000;154,0000;54,0000;88;39;54;185328,0000
5;GA;4;44;116;83;40;36;1;0,0000;187,0000;54,0000;83;36;40;119520,0000
5;GA;4;45;112;83;40;36;1;167,0000;193,0000;54,0000;83;36;40;119520,0000
5;GA;4;46;93;100;80;72;3;429,0000;0,0000;76,0000;80;72;100;576000,0000
5;GA;4;47;83;100;80;72;4;512,0000;0,0000;80,0000;72;100;80;576000,0000
5;GA;4;48;54;87;77;43;1;0,0000;0,0000;77,0000;87;43;77;288057,0000
5;GA;4;49;24;88;54;39;1;167,0000;36,0000;77,0000;88;39;54;185328,0000
5;GA;4;50;75;100;80;72;4;512,0000;100,0000;80,0000;72;100;80;576000,0000
5;GA;4;51;57;87;77;43;1;421,0000;184,0000;94,0000;87;43;77;288057,0000
5;GA;4;52;47;94;54;36;1;349,0000;72,0000;94,0000;94;36;54;182736,0000
5;GA;4;53;69;87;77;43;1;0,0000;187,0000;94,0000;87;43;77;288057,0000
5;GA;4;54;9;88;54;39;1;167,0000;193,0000;94,0000;88;39;54;185328,0000
5;GA;4;55;97;83;40;36;1;167,0000;118,0000;94,0000;83;36;40;119520,0000
5;GA;4;56;6;88;54;39;1;261,0000;155,0000;100,0000;88;39;54;185328,0000
5;GA;4;57;32;94;54;36;1;261,0000;194,0000;100,0000;94;36;54;182736,0000
5;GA;4;58;89;100;80;72;5;349,0000;108,0000;80,0000;72;80;100;576000,0000
5;GA;4;59;104;83;40;36;1;167,0000;0,0000;108,0000;83;36;40;119520,0000
5;GA;4;60;84;100;80;72;3;87,0000;0,0000;100,0000;80;72;100;576000,0000
5;GA;4;61;7;88;54;39;1;261,0000;0,0000;108,0000;88;39;54;185328,0000
5;GA;4;62;107;83;40;36;1;261,0000;39,0000;108,0000;83;36;40;119520,0000
5;GA;4;63;53;87;77;43;0;0,0000;43,0000;117,0000;87;77;43;288057,0000
5;GA;4;64;37;94;54;36;1;167,0000;79,0000;108,0000;94;36;54;182736,0000
5;GA;4;65;28;94;54;36;1;0,0000;151,0000;108,0000;94;36;54;182736,0000
5;GA;4;66;16;88;54;39;1;167,0000;154,0000;108,0000;88;39;54;185328,0000
5;GA;4;67;91;100;80;72;3;349,0000;0,0000;100,0000;80;72;100;576000,0000
5;GA;4;68;3;88;54;39;1;261,0000;78,0000;120,0000;88;39;54;185328,0000
5;GA;4;69;95;83;40;36;1;261,0000;117,0000;120,0000;83;36;40;119520,0000
5;GA;4;70;55;87;77;43;1;167,0000;36,0000;131,0000;87;43;77;288057,0000
5;GA;4;71;62;87;77;43;1;421,0000;108,0000;140,0000;87;43;77;288057,0000
5;GA;4;72;68;87;77;43;0;261,0000;155,0000;154,0000;87;77;43;288057,0000
5;GA;4;73;19;88;54;39;1;261,0000;39,0000;148,0000;88;39;54;185328,0000
5;GA;4;74;34;94;54;36;1;167,0000;118,0000;134,0000;94;36;54;182736,0000
5;GA;4;75;15;88;54;39;1;167,0000;193,0000;148,0000;88;39;54;185328,0000
5;GA;4;76;52;94;54;36;1;167,0000;0,0000;148,0000;94;36;54;182736,0000
5;GA;4;77;38;94;54;36;1;349,0000;72,0000;148,0000;94;36;54;182736,0000
5;GA;4;78;58;87;77;43;0;0,0000;43,0000;160,0000;87;77;43;288057,0000
5;GA;4;79;108;83;40;36;1;0,0000;0,0000;154,0000;83;36;40;119520,0000
5;GA;4;80;48;94;54;36;1;167,0000;79,0000;162,0000;94;36;54;182736,0000
5;GA;4;81;85;100;80;72;3;87,0000;72,0000;100,0000;80;72;100;576000,0000
5;GA;4;82;76;100;80;72;5;94,0000;151,0000;100,0000;72;80;100;576000,0000
5;GA;4;83;27;94;54;36;1;0,0000;151,0000;162,0000;94;36;54;182736,0000
5;GA;4;84;59;87;77;43;0;261,0000;78,0000;174,0000;87;77;43;288057,0000
5;GA;4;85;39;94;54;36;1;167,0000;154,0000;162,0000;94;36;54;182736,0000
5;GA;4;86;43;94;54;36;0;429,0000;0,0000;176,0000;94;54;36;182736,0000
5;GA;4;87;21;88;54;39;1;261,0000;0,0000;162,0000;88;39;54;185328,0000
5;GA;4;88;103;83;40;36;1;421,0000;184,0000;171,0000;83;36;40;119520,0000
5;GA;4;89;109;83;40;36;1;504,0000;184,0000;171,0000;83;36;40;119520,0000
5;GA;4;90;101;83;40;36;1;0,0000;187,0000;171,0000;83;36;40;119520,0000
5;SA;5;1;48;94;54;36;1;0,0000;0,0000;0,0000;94;36;54;182736,0000
5;SA;5;2;64;87;77;43;0;94,0000;0,0000;0,0000;87;77;43;288057,0000
5;SA;5;3;49;94;54;36;0;181,0000;0,0000;0,0000;94;54;36;182736,0000
5;SA;5;4;50;94;54;36;1;275,0000;0,0000;0,0000;94;36;54;182736,0000
5;SA;5;5;107;83;40;36;0;369,0000;0,0000;0,0000;83;40;36;119520,0000
5;SA;5;6;78;100;80;72;3;452,0000;0,0000;0,0000;80;72;100;576000,0000
5;SA;5;7;113;83;40;36;1;0,0000;36,0000;0,0000;83;36;40;119520,0000
5;SA;5;8;61;87;77;43;1;275,0000;36,0000;0,0000;87;43;77;288057,0000
5;SA;5;9;117;83;40;36;0;369,0000;40,0000;0,0000;83;40;36;119520,0000
5;SA;5;10;39;94;54;36;1;181,0000;54,0000;0,0000;94;36;54;182736,0000
5;SA;5;11;60;87;77;43;0;0,0000;72,0000;0,0000;87;77;43;288057,0000
5;SA;5;12;70;87;77;43;0;452,0000;72,0000;0,0000;87;77;43;288057,0000
5;SA;5;13;71;87;77;43;0;94,0000;77,0000;0,0000;87;77;43;288057,0000
5;SA;5;14;84;100;80;72;2;275,0000;79,0000;0,0000;80;100;72;576000,0000
5;SA;5;15;91;100;80;72;2;369,0000;80,0000;0,0000;80;100;72;576000,0000
5;SA;5;16;76;100;80;72;4;181,0000;90,0000;0,0000;72;100;80;576000,0000
5;SA;5;17;86;100;80;72;3;0,0000;149,0000;0,0000;80;72;100;576000,0000
5;SA;5;18;62;87;77;43;1;452,0000;149,0000;0,0000;87;43;77;288057,0000
5;SA;5;19;72;87;77;43;1;94,0000;154,0000;0,0000;87;43;77;288057,0000
5;SA;5;20;85;100;80;72;3;369,0000;0,0000;36,0000;80;72;100;576000,0000
5;SA;5;21;63;87;77;43;1;275,0000;179,0000;0,0000;87;43;77;288057,0000
5;SA;5;22;77;100;80;72;3;94,0000;0,0000;43,0000;80;72;100;576000,0000
5;SA;5;23;106;83;40;36;0;369,0000;180,0000;0,0000;83;40;36;119520,0000
5;SA;5;24;95;83;40;36;1;181,0000;190,0000;0,0000;83;36;40;119520,0000
5;SA;5;25;27;94;54;36;1;452,0000;192,0000;0,0000;94;36;54;182736,0000
5;SA;5;26;52;94;54;36;1;181,0000;0,0000;36,0000;94;36;54;182736,0000
5;SA;5;27;18;88;54;39;1;181,0000;190,0000;40,0000;88;39;54;185328,0000
5;SA;5;28;3;88;54;39;1;0,0000;72,0000;43,0000;88;39;54;185328,0000
5;SA;5;29;116;83;40;36;1;94,0000;197,0000;0,0000;83;36;40;119520,0000
5;SA;5;30;32;94;54;36;1;0,0000;36,0000;40,0000;94;36;54;182736,0000
5;SA;5;31;82;100;80;72;3;94,0000;72,0000;43,0000;80;72;100;576000,0000
5;SA;5;32;75;100;80;72;1;452,0000;72,0000;43,0000;100;72;80;576000,0000
5;SA;5;33;33;94;54;36;1;0,0000;111,0000;43,0000;94;36;54;182736,0000
5;SA;5;34;34;94;54;36;1;0,0000;0,0000;54,0000;94;36;54;182736,0000
5;SA;5;35;21;88;54;39;1;452,0000;192,0000;54,0000;88;39;54;185328,0000
5;SA;5;36;68;87;77;43;1;275,0000;79,0000;72,0000;87;43;77;288057,0000
5;SA;5;37;19;88;54;39;1;275,0000;122,0000;72,0000;88;39;54;185328,0000
5;SA;5;38;37;94;54;36;1;275,0000;0,0000;54,0000;94;36;54;182736,0000
5;SA;5;39;51;94;54;36;1;181,0000;54,0000;54,0000;94;36;54;182736,0000
5;SA;5;40;112;83;40;36;0;369,0000;180,0000;36,0000;83;40;36;119520,0000
5;SA;5;41;100;83;40;36;1;94,0000;197,0000;40,0000;83;36;40;119520,0000
5;SA;5;42;58;87;77;43;1;275,0000;36,0000;77,0000;87;43;77;288057,0000
5;SA;5;43;14;88;54;39;1;452,0000;149,0000;77,0000;88;39;54;185328,0000
5;SA;5;44;109;83;40;36;0;369,0000;80,0000;72,0000;83;40;36;119520,0000
5;SA;5;45;43;94;54;36;1;275,0000;179,0000;77,0000;94;36;54;182736,0000
5;SA;5;46;102;83;40;36;0;369,0000;120,0000;72,0000;83;40;36;119520,0000
5;SA;5;47;17;88;54;39;1;181,0000;90,0000;80,0000;88;39;54;185328,0000
5;SA;5;48;28;94;54;36;1;181,0000;129,0000;80,0000;94;36;54;182736,0000
5;SA;5;49;89;100;80;72;3;369,0000;160,0000;72,0000;80;72;100;576000,0000
5;SA;5;50;108;83;40;36;1;94,0000;154,0000;77,0000;83;36;40;119520,0000
5;SA;5;51;41;94;54;36;0;181,0000;0,0000;90,0000;94;54;36;182736,0000
5;SA;5;52;67;87;77;43;1;181,0000;190,0000;94,0000;87;43;77;288057,0000
5;SA;5;53;99;83;40;36;1;94,0000;197,0000;80,0000;83;36;40;119520,0000
5;SA;5;54;110;83;40;36;1;0,0000;36,0000;94,0000;83;36;40;119520,0000
5;SA;5;55;73;87;77;43;1;0,0000;72,0000;97,0000;87;43;77;288057,0000
5;SA;5;56;45;94;54;36;1;452,0000;0,0000;100,0000;94;36;54;182736,0000
5;SA;5;57;15;88;54;39;1;0,0000;149,0000;100,0000;88;39;54;185328,0000
5;SA;5;58;57;87;77;43;1;0,0000;188,0000;100,0000;87;43;77;288057,0000
5;SA;5;59;9;88;54;39;1;452,0000;192,0000;108,0000;88;39;54;185328,0000
5;SA;5;60;74;100;80;72;3;369,0000;80,0000;108,0000;80;72;100;576000,0000
5;SA;5;61;115;83;40;36;1;452,0000;36,0000;100,0000;83;36;40;119520,0000
5;SA;5;62;31;94;54;36;1;0,0000;0,0000;108,0000;94;36;54;182736,0000
5;SA;5;63;11;88;54;39;1;452,0000;72,0000;123,0000;88;39;54;185328,0000
5;SA;5;64;81;100;80;72;4;181,0000;90,0000;134,0000;72;100;80;576000,0000
5;SA;5;65;24;88;54;39;0;181,0000;0,0000;126,0000;88;54;39;185328,0000
5;SA;5;66;40;94;54;36;1;275,0000;0,0000;108,0000;94;36;54;182736,0000
5;SA;5;67;30;94;54;36;1;181,0000;54,0000;108,0000;94;36;54;182736,0000
5;SA;5;68;4;88;54;39;0;275,0000;122,0000;126,0000;88;54;39;185328,0000
5;SA;5;69;69;87;77;43;1;94,0000;154,0000;117,0000;87;43;77;288057,0000
5;SA;5;70;42;94;54;36;1;452,0000;111,0000;123,0000;94;36;54;182736,0000
5;SA;5;71;6;88;54;39;1;452,0000;149,0000;131,0000;88;39;54;185328,0000
5;SA;5;72;8;88;54;39;0;275,0000;179,0000;131,0000;88;54;39;185328,0000
5;SA;5;73;1;88;54;39;1;275,0000;79,0000;149,0000;88;39;54;185328,0000
5;SA;5;74;26;94;54;36;1;0,0000;36,0000;134,0000;94;36;54;182736,0000
5;SA;5;75;38;94;54;36;1;452,0000;36,0000;140,0000;94;36;54;182736,0000
5;SA;5;76;2;88;54;39;1;275,0000;36,0000;154,0000;88;39;54;185328,0000
5;SA;5;77;98;83;40;36;1;94,0000;197,0000;120,0000;83;36;40;119520,0000
5;SA;5;78;23;88;54;39;1;0,0000;149,0000;154,0000;88;39;54;185328,0000
5;SA;5;79;22;88;54;39;1;452,0000;192,0000;162,0000;88;39;54;185328,0000
5;SA;5;80;79;100;80;72;2;94,0000;0,0000;143,0000;80;100;72;576000,0000
5;SA;5;81;29;94;54;36;1;452,0000;0,0000;154,0000;94;36;54;182736,0000
5;SA;5;82;10;88;54;39;1;181,0000;0,0000;165,0000;88;39;54;185328,0000
5;SA;5;83;65;87;77;43;1;94,0000;100,0000;143,0000;87;43;77;288057,0000
5;SA;5;84;53;87;77;43;0;0,0000;72,0000;174,0000;87;77;43;288057,0000
5;SA;5;85;66;87;77;43;0;452,0000;72,0000;177,0000;87;77;43;288057,0000
5;SA;5;86;25;88;54;39;1;181,0000;39,0000;165,0000;88;39;54;185328,0000
5;SA;5;87;36;94;54;36;1;0,0000;0,0000;162,0000;94;36;54;182736,0000
5;SA;5;88;46;94;54;36;1;275,0000;0,0000;162,0000;94;36;54;182736,0000
5;SA;5;89;104;83;40;36;0;369,0000;0,0000;136,0000;83;40;36;119520,0000
5;SA;5;90;20;88;54;39;0;275,0000;122,0000;165,0000;88;54;39;185328,0000
5;SA;5;91;103;83;40;36;1;369,0000;40,0000;136,0000;83;36;40;119520,0000
5;SA;5;92;13;88;54;39;0;275,0000;179,0000;170,0000;88;54;39;185328,0000
5;SA;5;93;111;83;40;36;1;94,0000;197,0000;160,0000;83;36;40;119520,0000
5;SA;5;94;97;83;40;36;1;181,0000;190,0000;171,0000;83;36;40;119520,0000
5;SA;5;95;94;83;40;36;1;369,0000;0,0000;172,0000;83;36;40;119520,0000
5;SA;5;96;101;83;40;36;1;369,0000;160,0000;172,0000;83;36;40;119520,0000
5;SA;5;97;105;83;40;36;1;369,0000;196,0000;172,0000;83;36;40;119520,0000
5;SA;5;98;114;83;40;36;1;369,0000;40,0000;176,0000;83;36;40;119520,0000
5;SA;5;99;96;83;40;36;0;0,0000;188,0000;177,0000;83;40;36;119520,0000
5;GA;5;1;33;94;54;36;1;0,0000;0,0000;0,0000;94;36;54;182736,0000
5;GA;5;2;57;87;77;43;1;94,0000;0,0000;0,0000;87;43;77;288057,0000
5;GA;5;3;87;100;80;72;0;181,0000;0,0000;0,0000;100;80;72;576000,0000
5;GA;5;4;11;88;54;39;0;281,0000;0,0000;0,0000;88;54;39;185328,0000
5;GA;5;5;92;100;80;72;1;369,0000;0,0000;0,0000;100;72;80;576000,0000
5;GA;5;6;56;87;77;43;1;469,0000;0,0000;0,0000;87;43;77;288057,0000
5;GA;5;7;68;87;77;43;1;0,0000;36,0000;0,0000;87;43;77;288057,0000
5;GA;5;8;48;94;54;36;0;469,0000;43,0000;0,0000;94;54;36;182736,0000
5;GA;5;9;59;87;77;43;0;94,0000;43,0000;0,0000;87;77;43;288057,0000
5;GA;5;10;93;100;80;72;2;281,0000;54,0000;0,0000;80;100;72;576000,0000
5;GA;5;11;74;100;80;72;3;369,0000;72,0000;0,0000;80;72;100;576000,0000
5;GA;5;12;43;94;54;36;0;0,0000;79,0000;0,0000;94;54;36;182736,0000
5;GA;5;13;26;94;54;36;1;181,0000;80,0000;0,0000;94;36;54;182736,0000
5;GA;5;14;113;83;40;36;0;469,0000;97,0000;0,0000;83;40;36;119520,0000
5;GA;5;15;63;87;77;43;0;181,0000;116,0000;0,0000;87;77;43;288057,0000
5;GA;5;16;40;94;54;36;0;0,0000;133,0000;0,0000;94;54;36;182736,0000
5;GA;5;17;65;87;77;43;1;94,0000;120,0000;0,0000;87;43;77;288057,0000
5;GA;5;18;31;94;54;36;0;469,0000;137,0000;0,0000;94;54;36;182736,0000
5;GA;5;19;116;83;40;36;0;369,0000;144,0000;0,0000;83;40;36;119520,0000
5;GA;5;20;64;87;77;43;1;281,0000;154,0000;0,0000;87;43;77;288057,0000
5;GA;5;21;81;100;80;72;3;469,0000;43,0000;36,0000;80;72;100;576000,0000
5;GA;5;22;70;87;77;43;1;94,0000;163,0000;0,0000;87;43;77;288057,0000
5;GA;5;23;44;94;54;36;1;369,0000;184,0000;0,0000;94;36;54;182736,0000
5;GA;5;24;25;88;54;39;1;0,0000;187,0000;0,0000;88;39;54;185328,0000
5;GA;5;25;13;88;54;39;1;469,0000;191,0000;0,0000;88;39;54;185328,0000
5;GA;5;26;32;94;54;36;1;181,0000;193,0000;0,0000;94;36;54;182736,0000
5;GA;5;27;115;83;40;36;1;281,0000;197,0000;0,0000;83;36;40;119520,0000
5;GA;5;28;54;87;77;43;1;0,0000;79,0000;36,0000;87;43;77;288057,0000
5;GA;5;29;86;100;80;72;1;469,0000;115,0000;36,0000;100;72;80;576000,0000
5;GA;5;30;5;88;54;39;1;0,0000;122,0000;36,0000;88;39;54;185328,0000
5;GA;5;31;102;83;40;36;1;369,0000;144,0000;36,0000;83;36;40;119520,0000
5;GA;5;32;98;83;40;36;1;281,0000;0,0000;39,0000;83;36;40;119520,0000
5;GA;5;33;107;83;40;36;1;281,0000;197,0000;40,0000;83;36;40;119520,0000
5;GA;5;34;49;94;54;36;1;181,0000;116,0000;43,0000;94;36;54;182736,0000
5;GA;5;35;97;83;40;36;1;94,0000;43,0000;43,0000;83;36;40;119520,0000
5;GA;5;36;95;83;40;36;1;94,0000;79,0000;43,0000;83;36;40;119520,0000
5;GA;5;37;60;87;77;43;1;369,0000;184,0000;54,0000;87;43;77;288057,0000
5;GA;5;38;110;83;40;36;1;181,0000;152,0000;43,0000;83;36;40;119520,0000
5;GA;5;39;42;94;54;36;1;0,0000;0,0000;54,0000;94;36;54;182736,0000
5;GA;5;40;41;94;54;36;1;181,0000;80,0000;54,0000;94;36;54;182736,0000
5;GA;5;41;83;100;80;72;0;181,0000;0,0000;72,0000;100;80;72;576000,0000
5;GA;5;42;20;88;54;39;1;0,0000;187,0000;54,0000;88;39;54;185328,0000
5;GA;5;43;77;100;80;72;3;281,0000;54,0000;72,0000;80;72;100;576000,0000
5;GA;5;44;78;100;80;72;3;94,0000;120,0000;77,0000;80;72;100;576000,0000
5;GA;5;45;7;88;54;39;1;469,0000;191,0000;54,0000;88;39;54;185328,0000
5;GA;5;46;30;94;54;36;1;181,0000;193,0000;54,0000;94;36;54;182736,0000
5;GA;5;47;47;94;54;36;1;369,0000;144,0000;76,0000;94;36;54;182736,0000
5;GA;5;48;21;88;54;39;1;469,0000;0,0000;77,0000;88;39;54;185328,0000
5;GA;5;49;8;88;54;39;1;0,0000;36,0000;77,0000;88;39;54;185328,0000
5;GA;5;50;12;88;54;39;1;281,0000;154,0000;77,0000;88;39;54;185328,0000
5;GA;5;51;72;87;77;43;1;94,0000;0,0000;77,0000;87;43;77;288057,0000
5;GA;5;52;88;100;80;72;1;369,0000;0,0000;80,0000;100;72;80;576000,0000
5;GA;5;53;17;88;54;39;1;281,0000;0,0000;79,0000;88;39;54;185328,0000
5;GA;5;54;85;100;80;72;3;94,0000;43,0000;83,0000;80;72;100;576000,0000
5;GA;5;55;2;88;54;39;1;181,0000;152,0000;83,0000;88;39;54;185328,0000
5;GA;5;56;15;88;54;39;0;0,0000;122,0000;90,0000;88;54;39;185328,0000
5;GA;5;57;82;100;80;72;1;369,0000;72,0000;100,0000;100;72;80;576000,0000
5;GA;5;58;14;88;54;39;1;181,0000;80,0000;108,0000;88;39;54;185328,0000
5;GA;5;59;34;94;54;36;1;0,0000;0,0000;108,0000;94;36;54;182736,0000
5;GA;5;60;69;87;77;43;1;0,0000;187,0000;108,0000;87;43;77;288057,0000
5;GA;5;61;51;94;54;36;1;469,0000;191,0000;108,0000;94;36;54;182736,0000
5;GA;5;62;18;88;54;39;1;181,0000;193,0000;108,0000;88;39;54;185328,0000
5;GA;5;63;71;87;77;43;1;0,0000;79,0000;113,0000;87;43;77;288057,0000
5;GA;5;64;90;100;80;72;1;469,0000;115,0000;116,0000;100;72;80;576000,0000
5;GA;5;65;10;88;54;39;1;269,0000;193,0000;108,0000;88;39;54;185328,0000
5;GA;5;66;114;83;40;36;1;94,0000;192,0000;77,0000;83;36;40;119520,0000
5;GA;5;67;24;88;54;39;1;0,0000;122,0000;129,0000;88;39;54;185328,0000
5;GA;5;68;35;94;54;36;1;369,0000;144,0000;130,0000;94;36;54;182736,0000
5;GA;5;69;4;88;54;39;1;469,0000;0,0000;131,0000;88;39;54;185328,0000
5;GA;5;70;105;83;40;36;1;94,0000;192,0000;117,0000;83;36;40;119520,0000
5;GA;5;71;73;87;77;43;1;0,0000;36,0000;131,0000;87;43;77;288057,0000
5;GA;5;72;89;100;80;72;1;469,0000;43,0000;136,0000;100;72;80;576000,0000
5;GA;5;73;62;87;77;43;1;369,0000;184,0000;131,0000;87;43;77;288057,0000
5;GA;5;74;52;94;54;36;1;181,0000;152,0000;137,0000;94;36;54;182736,0000
5;GA;5;75;104;83;40;36;1;281,0000;154,0000;131,0000;83;36;40;119520,0000
5;GA;5;76;55;87;77;43;1;281,0000;0,0000;133,0000;87;43;77;288057,0000
5;GA;5;77;6;88;54;39;1;181,0000;0,0000;144,0000;88;39;54;185328,0000
5;GA;5;78;28;94;54;36;1;181,0000;39,0000;144,0000;94;36;54;182736,0000
5;GA;5;79;39;94;54;36;1;369,0000;0,0000;160,0000;94;36;54;182736,0000
5;GA;5;80;36;94;54;36;1;369,0000;36,0000;160,0000;94;36;54;182736,0000
5;GA;5;81;100;83;40;36;1;94,0000;0,0000;154,0000;83;36;40;119520,0000
5;GA;5;82;16;88;54;39;0;181,0000;80,0000;162,0000;88;54;39;185328,0000
5;GA;5;83;19;88;54;39;1;469,0000;191,0000;162,0000;88;39;54;185328,0000
5;GA;5;84;9;88;54;39;1;181,0000;193,0000;162,0000;88;39;54;185328,0000
5;GA;5;85;27;94;54;36;1;0,0000;0,0000;162,0000;94;36;54;182736,0000
5;GA;5;86;94;83;40;36;1;94,0000;192,0000;157,0000;83;36;40;119520,0000
5;GA;5;87;67;87;77;43;0;281,0000;154,0000;171,0000;87;77;43;288057,0000
5;GA;5;88;108;83;40;36;1;281,0000;54,0000;172,0000;83;36;40;119520,0000
5;GA;5;89;103;83;40;36;1;281,0000;90,0000;172,0000;83;36;40;119520,0000
5;GA;5;90;45;94;54;36;0;369,0000;72,0000;180,0000;94;54;36;182736,0000
5;GA;5;91;112;83;40;36;1;94,0000;120,0000;177,0000;83;36;40;119520,0000
5;GA;5;92;38;94;54;36;0;0,0000;122,0000;183,0000;94;54;36;182736,0000
5;GA;5;93;99;83;40;36;1;94,0000;156,0000;177,0000;83;36;40;119520,0000
5;GA;5;94;101;83;40;36;0;94,0000;43,0000;183,0000;83;40;36;119520,0000
5;GA;5;95;106;83;40;36;0;369,0000;144,0000;184,0000;83;40;36;119520,0000
6;SA;1;1;127;78;73;40;5;0,0000;0,0000;0,0000;40;73;78;227760,0000
6;SA;1;2;29;86;84;45;3;40,0000;0,0000;0,0000;84;45;86;325080,0000
6;SA;1;3;95;70;54;37;2;124,0000;0,0000;0,0000;54;70;37;139860,0000
6;SA;1;4;4;86;84;45;1;178,0000;0,0000;0,0000;86;45;84;325080,0000
6;SA;1;5;24;86;84;45;2;264,0000;0,0000;0,0000;84;86;45;325080,0000
6;SA;1;6;70;70;54;37;2;348,0000;0,0000;0,0000;54;70;37;139860,0000
6;SA;1;7;100;71;61;52;0;402,0000;0,0000;0,0000;71;61;52;225212,0000
6;SA;1;8;87;70;54;37;5;473,0000;0,0000;0,0000;37;54;70;139860,0000
6;SA;1;9;135;78;73;40;4;510,0000;0,0000;0,0000;40;78;73;227760,0000
6;SA;1;10;137;78;73;40;2;40,0000;45,0000;0,0000;73;78;40;227760,0000
6;SA;1;11;56;81;45;34;0;178,0000;45,0000;0,0000;81;45;34;123930,0000
6;SA;1;12;18;86;84;45;4;402,0000;61,0000;0,0000;45;86;84;325080,0000
6;SA;1;13;73;70;54;37;4;550,0000;0,0000;0,0000;37;70;54;139860,0000
6;SA;1;14;13;86;84;45;4;447,0000;61,0000;0,0000;45;86;84;325080,0000
6;SA;1;15;10;86;84;45;4;124,0000;70,0000;0,0000;45;86;84;325080,0000
6;SA;1;16;102;71;61;52;4;348,0000;70,0000;0,0000;52;71;61;225212,0000
6;SA;1;17;123;78;73;40;5;0,0000;73,0000;0,0000;40;73;78;227760,0000
6;SA;1;18;75;70;54;37;4;550,0000;70,0000;0,0000;37;70;54;139860,0000
6;SA;1;19;54;81;45;34;1;264,0000;86,0000;0,0000;81;34;45;123930,0000
6;SA;1;20;52;81;45;34;0;178,0000;90,0000;0,0000;81;45;34;123930,0000
6;SA;1;21;11;86;84;45;2;264,0000;120,0000;0,0000;84;86;45;325080,0000
6;SA;1;22;57;81;45;34;0;40,0000;123,0000;0,0000;81;45;34;123930,0000
6;SA;1;23;72;70;54;37;4;510,0000;78,0000;0,0000;37;70;54;139860,0000
6;SA;1;24;115;71;61;52;2;178,0000;135,0000;0,0000;61;71;52;225212,0000
6;SA;1;25;84;70;54;37;5;550,0000;140,0000;0,0000;37;54;70;139860,0000
6;SA;1;26;140;78;73;40;4;348,0000;141,0000;0,0000;40;78;73;227760,0000
6;SA;1;27;47;81;45;34;0;402,0000;147,0000;0,0000;81;45;34;123930,0000
6;SA;1;28;23;86;84;45;3;40,0000;168,0000;0,0000;84;45;86;325080,0000
6;SA;1;29;22;86;84;45;3;178,0000;45,0000;34,0000;84;45;86;325080,0000
6;SA;1;30;45;81;45;34;1;402,0000;192,0000;0,0000;81;34;45;123930,0000
6;SA;1;31;62;81;45;34;0;178,0000;90,0000;34,0000;81;45;34;123930,0000
6;SA;1;32;113;71;61;52;4;124,0000;156,0000;0,0000;52;71;61;225212,0000
6;SA;1;33;93;70;54;37;5;0,0000;146,0000;0,0000;37;54;70;139860,0000
6;SA;1;34;116;71;61;52;5;124,0000;0,0000;37,0000;52;61;71;225212,0000
6;SA;1;35;36;86;84;45;3;40,0000;123,0000;34,0000;84;45;86;325080,0000
6;SA;1;36;31;86;84;45;1;402,0000;147,0000;34,0000;86;45;84;325080,0000
6;SA;1;37;103;71;61;52;5;348,0000;0,0000;37,0000;52;61;71;225212,0000
6;SA;1;38;12;86;84;45;3;40,0000;45,0000;40,0000;84;45;86;325080,0000
6;SA;1;39;65;81;45;34;1;264,0000;0,0000;45,0000;81;34;45;123930,0000
6;SA;1;40;28;86;84;45;2;264,0000;34,0000;45,0000;84;86;45;325080,0000
6;SA;1;41;33;86;84;45;2;264,0000;120,0000;45,0000;84;86;45;325080,0000
6;SA;1;42;78;70;54;37;4;510,0000;148,0000;0,0000;37;70;54;139860,0000
6;SA;1;43;91;70;54;37;1;402,0000;192,0000;45,0000;70;37;54;139860,0000
6;SA;1;44;141;78;73;40;1;178,0000;135,0000;52,0000;78;40;73;227760,0000
6;SA;1;45;30;86;84;45;1;178,0000;175,0000;52,0000;86;45;84;325080,0000
6;SA;1;46;122;78;73;40;5;510,0000;78,0000;54,0000;40;73;78;227760,0000
6;SA;1;47;34;86;84;45;3;178,0000;90,0000;68,0000;84;45;86;325080,0000
6;SA;1;48;107;71;61;52;1;402,0000;0,0000;52,0000;71;52;61;225212,0000
6;SA;1;49;132;78;73;40;4;510,0000;151,0000;54,0000;40;78;73;227760,0000
6;SA;1;50;97;70;54;37;4;550,0000;0,0000;54,0000;37;70;54;139860,0000
6;SA;1;51;32;86;84;45;4;348,0000;141,0000;73,0000;45;86;84;325080,0000
6;SA;1;52;126;78;73;40;5;124,0000;156,0000;61,0000;40;73;78;227760,0000
