Instanta;Algoritm;Run;Nr_Ordine;ID_Cutie;L_Original;W_Original;H_Original;Orientare;Pos_X;Pos_Y;Pos_Z;Ef_L;Ef_W;Ef_H;Volum_Cutie
6;GA;5;69;143;70;54;37;5;504,0000;0,0000;84,0000;37;54;70;139860,0000
6;GA;5;70;80;81;45;34;1;84,0000;118,0000;84,0000;81;34;45;123930,0000
6;GA;5;71;140;70;54;37;4;459,0000;86,0000;84,0000;37;70;54;139860,0000
6;GA;5;72;104;81;45;34;1;84,0000;152,0000;84,0000;81;34;45;123930,0000
6;GA;5;73;47;86;84;45;1;459,0000;156,0000;84,0000;86;45;84;325080,0000
6;GA;5;74;127;70;54;37;1;84,0000;186,0000;84,0000;70;37;54;139860,0000
6;GA;5;75;32;86;84;45;3;0,0000;0,0000;86,0000;84;45;86;325080,0000
6;GA;5;76;84;81;45;34;1;170,0000;86,0000;86,0000;81;34;45;123930,0000
6;GA;5;77;14;86;84;45;3;0,0000;158,0000;86,0000;84;45;86;325080,0000
6;GA;5;78;110;81;45;34;1;0,0000;45,0000;90,0000;81;34;45;123930,0000
6;GA;5;79;120;70;54;37;1;346,0000;0,0000;88,0000;70;37;54;139860,0000
6;GA;5;80;72;81;45;34;1;504,0000;86,0000;90,0000;81;34;45;123930,0000
6;GA;5;81;35;86;84;45;1;260,0000;0,0000;118,0000;86;45;84;325080,0000
6;GA;5;82;109;81;45;34;1;0,0000;124,0000;90,0000;81;34;45;123930,0000
6;GA;5;83;130;70;54;37;1;260,0000;192,0000;99,0000;70;37;54;139860,0000
6;GA;5;84;37;86;84;45;3;0,0000;79,0000;120,0000;84;45;86;325080,0000
6;GA;5;85;70;81;45;34;1;341,0000;160,0000;90,0000;81;34;45;123930,0000
6;GA;5;86;53;86;84;45;3;84,0000;84,0000;129,0000;84;45;86;325080,0000
6;GA;5;87;97;81;45;34;1;341,0000;194,0000;99,0000;81;34;45;123930,0000
6;GA;5;88;123;70;54;37;5;422,0000;160,0000;54,0000;37;54;70;139860,0000
6;GA;5;89;57;81;45;34;1;504,0000;120,0000;124,0000;81;34;45;123930,0000
6;GA;5;90;119;70;54;37;4;549,0000;0,0000;108,0000;37;70;54;139860,0000
6;GA;5;91;73;81;45;34;1;260,0000;90,0000;129,0000;81;34;45;123930,0000
6;GA;5;92;79;81;45;34;1;260,0000;124,0000;129,0000;81;34;45;123930,0000
6;GA;5;93;103;81;45;34;1;84,0000;129,0000;129,0000;81;34;45;123930,0000
6;GA;5;94;33;86;84;45;1;170,0000;131,0000;129,0000;86;45;84;325080,0000
6;GA;5;95;139;70;54;37;5;346,0000;45,0000;108,0000;37;54;70;139860,0000
6;GA;5;96;87;81;45;34;1;260,0000;158,0000;129,0000;81;34;45;123930,0000
6;GA;5;97;9;86;84;45;1;170,0000;176,0000;129,0000;86;45;84;325080,0000
6;GA;5;98;20;86;84;45;5;84,0000;0,0000;131,0000;45;84;86;325080,0000
6;GA;5;99;114;70;54;37;5;383,0000;45,0000;108,0000;37;54;70;139860,0000
6;GA;5;100;83;81;45;34;1;170,0000;86,0000;131,0000;81;34;45;123930,0000
6;GA;5;101;125;70;54;37;5;129,0000;0,0000;115,0000;37;54;70;139860,0000
6;GA;5;102;77;81;45;34;1;0,0000;45,0000;135,0000;81;34;45;123930,0000
6;GA;5;103;134;70;54;37;5;422,0000;54,0000;124,0000;37;54;70;139860,0000
6;GA;5;104;48;86;84;45;0;341,0000;115,0000;163,0000;86;84;45;325080,0000
6;GA;5;105;42;86;84;45;2;459,0000;0,0000;168,0000;84;86;45;325080,0000
6;GA;5;106;18;86;84;45;0;170,0000;0,0000;170,0000;86;84;45;325080,0000
6;GA;5;107;65;81;45;34;1;504,0000;86,0000;135,0000;81;34;45;123930,0000
6;GA;5;108;16;86;84;45;0;84,0000;129,0000;174,0000;86;84;45;325080,0000
6;GA;5;109;63;81;45;34;1;0,0000;124,0000;135,0000;81;34;45;123930,0000
6;GA;5;110;116;70;54;37;5;459,0000;86,0000;138,0000;37;54;70;139860,0000
6;GA;5;111;86;81;45;34;0;84,0000;186,0000;138,0000;81;45;34;123930,0000
6;GA;5;112;135;70;54;37;5;422,0000;0,0000;140,0000;37;54;70;139860,0000
6;GA;5;113;82;81;45;34;1;341,0000;199,0000;144,0000;81;34;45;123930,0000
6;GA;5;114;118;70;54;37;5;545,0000;172,0000;140,0000;37;54;70;139860,0000
6;GA;5;115;132;70;54;37;1;346,0000;0,0000;142,0000;70;37;54;139860,0000
6;GA;5;116;58;81;45;34;1;260,0000;192,0000;153,0000;81;34;45;123930,0000
6;GA;5;117;88;81;45;34;0;260,0000;45,0000;163,0000;81;45;34;123930,0000
6;GA;5;118;122;70;54;37;4;549,0000;0,0000;162,0000;37;70;54;139860,0000
6;GA;5;119;112;81;45;34;1;459,0000;156,0000;168,0000;81;34;45;123930,0000
6;GA;5;120;89;81;45;34;1;459,0000;190,0000;168,0000;81;34;45;123930,0000
6;GA;5;121;107;81;45;34;1;504,0000;120,0000;169,0000;81;34;45;123930,0000
6;GA;5;122;131;70;54;37;0;0,0000;158,0000;172,0000;70;54;37;139860,0000
6;GA;5;123;106;81;45;34;1;0,0000;0,0000;172,0000;81;34;45;123930,0000
6;GA;5;124;61;81;45;34;1;260,0000;90,0000;174,0000;81;34;45;123930,0000
6;GA;5;125;71;81;45;34;1;260,0000;124,0000;174,0000;81;34;45;123930,0000
6;GA;5;126;76;81;45;34;1;260,0000;158,0000;174,0000;81;34;45;123930,0000
6;GA;5;127;111;81;45;34;0;170,0000;86,0000;176,0000;81;45;34;123930,0000
6;GA;5;128;113;70;54;37;0;346,0000;45,0000;178,0000;70;54;37;139860,0000
7;SA;1;1;84;64;58;52;3;0,0000;0,0000;0,0000;58;52;64;193024,0000
7;SA;1;2;39;86;32;31;1;58,0000;0,0000;0,0000;86;31;32;85312,0000
7;SA;1;3;124;64;58;52;5;144,0000;0,0000;0,0000;52;58;64;193024,0000
7;SA;1;4;113;64;58;52;2;196,0000;0,0000;0,0000;58;64;52;193024,0000
7;SA;1;5;117;64;58;52;3;254,0000;0,0000;0,0000;58;52;64;193024,0000
7;SA;1;6;42;86;32;31;0;312,0000;0,0000;0,0000;86;32;31;85312,0000
7;SA;1;7;38;86;32;31;1;398,0000;0,0000;0,0000;86;31;32;85312,0000
7;SA;1;8;7;118;79;51;1;398,0000;31,0000;0,0000;118;51;79;475422,0000
7;SA;1;9;32;118;79;51;0;0,0000;52,0000;0,0000;118;79;51;475422,0000
7;SA;1;10;28;118;79;51;0;254,0000;52,0000;0,0000;118;79;51;475422,0000
7;SA;1;11;63;86;32;31;1;484,0000;0,0000;0,0000;86;31;32;85312,0000
7;SA;1;12;100;64;58;52;2;516,0000;31,0000;0,0000;58;64;52;193024,0000
7;SA;1;13;48;86;32;31;1;398,0000;82,0000;0,0000;86;31;32;85312,0000
7;SA;1;14;11;118;79;51;1;398,0000;113,0000;0,0000;118;51;79;475422,0000
7;SA;1;15;123;64;58;52;4;144,0000;58,0000;0,0000;52;64;58;193024,0000
7;SA;1;16;120;64;58;52;2;196,0000;64,0000;0,0000;58;64;52;193024,0000
7;SA;1;17;125;64;58;52;2;516,0000;95,0000;0,0000;58;64;52;193024,0000
7;SA;1;18;73;86;32;31;0;0,0000;131,0000;0,0000;86;32;31;85312,0000
7;SA;1;19;59;86;32;31;1;86,0000;131,0000;0,0000;86;31;32;85312,0000
7;SA;1;20;51;86;32;31;0;172,0000;131,0000;0,0000;86;32;31;85312,0000
7;SA;1;21;19;118;79;51;1;258,0000;131,0000;0,0000;118;51;79;475422,0000
7;SA;1;22;9;118;79;51;1;0,0000;163,0000;0,0000;118;51;79;475422,0000
7;SA;1;23;47;86;32;31;1;118,0000;163,0000;0,0000;86;31;32;85312,0000
7;SA;1;24;88;64;58;52;2;516,0000;159,0000;0,0000;58;64;52;193024,0000
7;SA;1;25;92;64;58;52;5;204,0000;163,0000;0,0000;52;58;64;193024,0000
7;SA;1;26;99;64;58;52;1;398,0000;164,0000;0,0000;64;52;58;193024,0000
7;SA;1;27;110;64;58;52;4;462,0000;164,0000;0,0000;52;64;58;193024,0000
7;SA;1;28;89;64;58;52;1;312,0000;0,0000;31,0000;64;52;58;193024,0000
7;SA;1;29;37;118;79;51;1;258,0000;182,0000;0,0000;118;51;79;475422,0000
7;SA;1;30;4;118;79;51;0;0,0000;52,0000;51,0000;118;79;51;475422,0000
7;SA;1;31;8;118;79;51;1;254,0000;52,0000;51,0000;118;51;79;475422,0000
7;SA;1;32;97;64;58;52;1;58,0000;0,0000;32,0000;64;52;58;193024,0000
7;SA;1;33;119;64;58;52;1;118,0000;163,0000;32,0000;64;52;58;193024,0000
7;SA;1;34;105;64;58;52;5;196,0000;0,0000;52,0000;52;58;64;193024,0000
7;SA;1;35;50;86;32;31;0;118,0000;194,0000;0,0000;86;32;31;85312,0000
7;SA;1;36;108;64;58;52;4;516,0000;31,0000;52,0000;52;64;58;193024,0000
7;SA;1;37;58;86;32;31;1;0,0000;131,0000;31,0000;86;31;32;85312,0000
7;SA;1;38;87;64;58;52;2;196,0000;58,0000;52,0000;58;64;52;193024,0000
7;SA;1;39;112;64;58;52;5;516,0000;95,0000;52,0000;52;58;64;193024,0000
7;SA;1;40;52;86;32;31;0;172,0000;131,0000;31,0000;86;32;31;85312,0000
7;SA;1;41;83;64;58;52;1;516,0000;153,0000;52,0000;64;52;58;193024,0000
7;SA;1;42;107;64;58;52;5;144,0000;58,0000;58,0000;52;58;64;193024,0000
7;SA;1;43;68;86;32;31;1;398,0000;0,0000;32,0000;86;31;32;85312,0000
7;SA;1;44;5;118;79;51;1;398,0000;164,0000;58,0000;118;51;79;475422,0000
7;SA;1;45;106;64;58;52;3;0,0000;0,0000;64,0000;58;52;64;193024,0000
7;SA;1;46;22;118;79;51;0;398,0000;31,0000;79,0000;118;79;51;475422,0000
7;SA;1;47;61;86;32;31;1;484,0000;0,0000;32,0000;86;31;32;85312,0000
7;SA;1;48;103;64;58;52;5;144,0000;0,0000;64,0000;52;58;64;193024,0000
7;SA;1;49;69;86;32;31;1;398,0000;82,0000;32,0000;86;31;32;85312,0000
7;SA;1;50;55;86;32;31;1;86,0000;131,0000;32,0000;86;31;32;85312,0000
7;SA;1;51;16;118;79;51;1;398,0000;113,0000;79,0000;118;51;79;475422,0000
7;SA;1;52;64;86;32;31;1;172,0000;131,0000;62,0000;86;31;32;85312,0000
7;SA;1;53;23;118;79;51;1;258,0000;131,0000;79,0000;118;51;79;475422,0000
7;SA;1;54;41;86;32;31;0;0,0000;131,0000;63,0000;86;32;31;85312,0000
7;SA;1;55;20;118;79;51;1;0,0000;163,0000;79,0000;118;51;79;475422,0000
7;SA;1;56;86;64;58;52;3;254,0000;0,0000;64,0000;58;52;64;193024,0000
7;SA;1;57;57;86;32;31;1;398,0000;0,0000;64,0000;86;31;32;85312,0000
7;SA;1;58;74;86;32;31;1;484,0000;0,0000;64,0000;86;31;32;85312,0000
7;SA;1;59;115;64;58;52;4;204,0000;163,0000;64,0000;52;64;58;193024,0000
7;SA;1;60;60;86;32;31;0;86,0000;131,0000;64,0000;86;32;31;85312,0000
7;SA;1;61;25;118;79;51;1;258,0000;182,0000;79,0000;118;51;79;475422,0000
7;SA;1;62;76;86;32;31;0;312,0000;0,0000;89,0000;86;32;31;85312,0000
7;SA;1;63;126;64;58;52;1;58,0000;0,0000;90,0000;64;52;58;193024,0000
7;SA;1;64;34;118;79;51;1;0,0000;52,0000;102,0000;118;51;79;475422,0000
7;SA;1;65;21;118;79;51;1;0,0000;103,0000;102,0000;118;51;79;475422,0000
7;SA;1;66;54;86;32;31;0;118,0000;163,0000;90,0000;86;32;31;85312,0000
7;SA;1;67;12;118;79;51;1;144,0000;0,0000;128,0000;118;51;79;475422,0000
7;SA;1;68;111;64;58;52;3;196,0000;58,0000;104,0000;58;52;64;193024,0000
7;SA;1;69;79;86;32;31;1;118,0000;195,0000;90,0000;86;31;32;85312,0000
7;SA;1;70;17;118;79;51;1;262,0000;0,0000;128,0000;118;51;79;475422,0000
7;SA;1;71;109;64;58;52;3;196,0000;110,0000;104,0000;58;52;64;193024,0000
7;SA;1;72;26;118;79;51;1;398,0000;31,0000;130,0000;118;51;79;475422,0000
7;SA;1;73;85;64;58;52;1;516,0000;31,0000;110,0000;64;52;58;193024,0000
7;SA;1;74;1;118;79;51;0;254,0000;52,0000;130,0000;118;79;51;475422,0000
7;SA;1;75;75;86;32;31;1;398,0000;0,0000;96,0000;86;31;32;85312,0000
7;SA;1;76;93;64;58;52;0;516,0000;153,0000;110,0000;64;58;52;193024,0000
7;SA;1;77;45;86;32;31;1;484,0000;0,0000;96,0000;86;31;32;85312,0000
7;SA;1;78;13;118;79;51;1;398,0000;164,0000;137,0000;118;51;79;475422,0000
7;SA;1;79;102;64;58;52;0;516,0000;95,0000;116,0000;64;58;52;193024,0000
7;SA;1;80;118;64;58;52;4;144,0000;58,0000;122,0000;52;64;58;193024,0000
7;SA;1;81;30;118;79;51;0;258,0000;131,0000;158,0000;118;79;51;475422,0000
7;SA;1;82;114;64;58;52;4;204,0000;163,0000;122,0000;52;64;58;193024,0000
7;SA;1;83;72;86;32;31;1;118,0000;163,0000;121,0000;86;31;32;85312,0000
7;SA;1;84;77;86;32;31;1;118,0000;195,0000;122,0000;86;31;32;85312,0000
7;SA;1;85;43;86;32;31;1;398,0000;0,0000;128,0000;86;31;32;85312,0000
7;SA;1;86;104;64;58;52;3;0,0000;0,0000;128,0000;58;52;64;193024,0000
7;SA;1;87;78;86;32;31;1;484,0000;0,0000;128,0000;86;31;32;85312,0000
7;SA;1;88;40;86;32;31;1;398,0000;82,0000;130,0000;86;31;32;85312,0000
7;SA;1;89;82;64;58;52;1;58,0000;0,0000;148,0000;64;52;58;193024,0000
7;SA;1;90;62;86;32;31;1;118,0000;163,0000;153,0000;86;31;32;85312,0000
7;SA;1;91;36;118;79;51;0;398,0000;82,0000;162,0000;118;79;51;475422,0000
7;SA;1;92;116;64;58;52;2;0,0000;163,0000;158,0000;58;64;52;193024,0000
7;SA;1;93;66;86;32;31;1;118,0000;195,0000;154,0000;86;31;32;85312,0000
7;SA;1;94;67;86;32;31;1;398,0000;0,0000;160,0000;86;31;32;85312,0000
7;SA;1;95;49;86;32;31;1;484,0000;0,0000;160,0000;86;31;32;85312,0000
7;SA;1;96;91;64;58;52;2;58,0000;163,0000;158,0000;58;64;52;193024,0000
7;SA;1;97;98;64;58;52;0;516,0000;153,0000;162,0000;64;58;52;193024,0000
7;SA;1;98;101;64;58;52;0;516,0000;31,0000;168,0000;64;58;52;193024,0000
7;SA;1;99;95;64;58;52;2;196,0000;58,0000;168,0000;58;64;52;193024,0000
7;SA;1;100;80;86;32;31;1;0,0000;52,0000;181,0000;86;31;32;85312,0000
7;SA;1;101;96;64;58;52;0;516,0000;95,0000;168,0000;64;58;52;193024,0000
7;SA;1;102;53;86;32;31;0;86,0000;52,0000;181,0000;86;32;31;85312,0000
7;SA;1;103;81;86;32;31;1;254,0000;52,0000;181,0000;86;31;32;85312,0000
7;SA;1;104;71;86;32;31;0;0,0000;83,0000;181,0000;86;32;31;85312,0000
7;SA;1;105;46;86;32;31;1;254,0000;83,0000;181,0000;86;31;32;85312,0000
7;SA;1;106;65;86;32;31;0;86,0000;84,0000;181,0000;86;32;31;85312,0000
7;SA;1;107;70;86;32;31;0;0,0000;115,0000;181,0000;86;32;31;85312,0000
7;SA;1;108;56;86;32;31;0;86,0000;116,0000;181,0000;86;32;31;85312,0000
7;SA;1;109;44;86;32;31;1;118,0000;163,0000;185,0000;86;31;32;85312,0000
7;GA;1;1;79;86;32;31;0;0,0000;0,0000;0,0000;86;32;31;85312,0000
7;GA;1;2;74;86;32;31;1;86,0000;0,0000;0,0000;86;31;32;85312,0000
7;GA;1;3;45;86;32;31;0;172,0000;0,0000;0,0000;86;32;31;85312,0000
7;GA;1;4;49;86;32;31;0;258,0000;0,0000;0,0000;86;32;31;85312,0000
7;GA;1;5;101;64;58;52;0;344,0000;0,0000;0,0000;64;58;52;193024,0000
7;GA;1;6;9;118;79;51;1;408,0000;0,0000;0,0000;118;51;79;475422,0000
7;GA;1;7;29;118;79;51;0;0,0000;32,0000;0,0000;118;79;51;475422,0000
7;GA;1;8;11;118;79;51;1;118,0000;32,0000;0,0000;118;51;79;475422,0000
7;GA;1;9;104;64;58;52;3;526,0000;0,0000;0,0000;58;52;64;193024,0000
7;GA;1;10;5;118;79;51;0;408,0000;51,0000;0,0000;118;79;51;475422,0000
7;GA;1;11;98;64;58;52;4;236,0000;32,0000;0,0000;52;64;58;193024,0000
7;GA;1;12;123;64;58;52;4;288,0000;32,0000;0,0000;52;64;58;193024,0000
7;GA;1;13;47;86;32;31;0;118,0000;83,0000;0,0000;86;32;31;85312,0000
7;GA;1;14;15;118;79;51;0;236,0000;96,0000;0,0000;118;79;51;475422,0000
7;GA;1;15;1;118;79;51;0;0,0000;111,0000;0,0000;118;79;51;475422,0000
7;GA;1;16;12;118;79;51;1;118,0000;115,0000;0,0000;118;51;79;475422,0000
7;GA;1;17;116;64;58;52;4;526,0000;52,0000;0,0000;52;64;58;193024,0000
7;GA;1;18;35;118;79;51;1;408,0000;130,0000;0,0000;118;51;79;475422,0000
7;GA;1;19;115;64;58;52;4;354,0000;96,0000;0,0000;52;64;58;193024,0000
7;GA;1;20;81;86;32;31;0;118,0000;166,0000;0,0000;86;32;31;85312,0000
7;GA;1;21;55;86;32;31;1;236,0000;175,0000;0,0000;86;31;32;85312,0000
7;GA;1;22;103;64;58;52;2;526,0000;116,0000;0,0000;58;64;52;193024,0000
7;GA;1;23;34;118;79;51;1;408,0000;181,0000;0,0000;118;51;79;475422,0000
7;GA;1;24;113;64;58;52;4;354,0000;160,0000;0,0000;52;64;58;193024,0000
7;GA;1;25;31;118;79;51;1;118,0000;166,0000;31,0000;118;51;79;475422,0000
7;GA;1;26;63;86;32;31;0;0,0000;190,0000;0,0000;86;32;31;85312,0000
7;GA;1;27;25;118;79;51;1;236,0000;175,0000;32,0000;118;51;79;475422,0000
7;GA;1;28;80;86;32;31;0;118,0000;198,0000;0,0000;86;32;31;85312,0000
7;GA;1;29;106;64;58;52;3;526,0000;180,0000;0,0000;58;52;64;193024,0000
7;GA;1;30;60;86;32;31;1;0,0000;0,0000;31,0000;86;31;32;85312,0000
7;GA;1;31;2;118;79;51;1;0,0000;32,0000;51,0000;118;51;79;475422,0000
7;GA;1;32;46;86;32;31;1;172,0000;0,0000;31,0000;86;31;32;85312,0000
7;GA;1;33;100;64;58;52;5;408,0000;51,0000;51,0000;52;58;64;193024,0000
7;GA;1;34;88;64;58;52;1;460,0000;51,0000;51,0000;64;52;58;193024,0000
7;GA;1;35;43;86;32;31;0;258,0000;0,0000;31,0000;86;32;31;85312,0000
7;GA;1;36;27;118;79;51;1;0,0000;83,0000;51,0000;118;51;79;475422,0000
7;GA;1;37;36;118;79;51;1;236,0000;96,0000;51,0000;118;51;79;475422,0000
7;GA;1;38;24;118;79;51;0;0,0000;134,0000;51,0000;118;79;51;475422,0000
7;GA;1;39;125;64;58;52;2;344,0000;0,0000;52,0000;58;64;52;193024,0000
7;GA;1;40;124;64;58;52;2;526,0000;116,0000;52,0000;58;64;52;193024,0000
7;GA;1;41;39;86;32;31;1;118,0000;83,0000;31,0000;86;31;32;85312,0000
7;GA;1;42;16;118;79;51;1;408,0000;0,0000;79,0000;118;51;79;475422,0000
7;GA;1;43;90;64;58;52;5;236,0000;32,0000;58,0000;52;58;64;193024,0000
7;GA;1;44;33;118;79;51;0;118,0000;32,0000;79,0000;118;79;51;475422,0000
7;GA;1;45;41;86;32;31;1;86,0000;0,0000;32,0000;86;31;32;85312,0000
7;GA;1;46;91;64;58;52;4;288,0000;32,0000;58,0000;52;64;58;193024,0000
7;GA;1;47;53;86;32;31;1;258,0000;0,0000;62,0000;86;31;32;85312,0000
7;GA;1;48;118;64;58;52;4;526,0000;52,0000;58,0000;52;64;58;193024,0000
7;GA;1;49;111;64;58;52;4;354,0000;96,0000;58,0000;52;64;58;193024,0000
7;GA;1;50;112;64;58;52;5;354,0000;160,0000;58,0000;52;58;64;193024,0000
7;GA;1;51;96;64;58;52;3;526,0000;0,0000;64,0000;58;52;64;193024,0000
7;GA;1;52;8;118;79;51;1;118,0000;115,0000;79,0000;118;51;79;475422,0000
7;GA;1;53;87;64;58;52;3;526,0000;180,0000;64,0000;58;52;64;193024,0000
7;GA;1;54;37;118;79;51;1;408,0000;130,0000;79,0000;118;51;79;475422,0000
7;GA;1;55;23;118;79;51;1;408,0000;181,0000;79,0000;118;51;79;475422,0000
7;GA;1;56;97;64;58;52;5;0,0000;134,0000;102,0000;52;58;64;193024,0000
7;GA;1;57;40;86;32;31;1;0,0000;0,0000;63,0000;86;31;32;85312,0000
7;GA;1;58;3;118;79;51;1;118,0000;166,0000;110,0000;118;51;79;475422,0000
7;GA;1;59;17;118;79;51;1;236,0000;175,0000;111,0000;118;51;79;475422,0000
7;GA;1;60;122;64;58;52;2;52,0000;134,0000;102,0000;58;64;52;193024,0000
7;GA;1;61;48;86;32;31;0;172,0000;0,0000;63,0000;86;32;31;85312,0000
7;GA;1;62;42;86;32;31;0;86,0000;0,0000;64,0000;86;32;31;85312,0000
7;GA;1;63;102;64;58;52;5;344,0000;0,0000;104,0000;52;58;64;193024,0000
7;GA;1;64;119;64;58;52;5;526,0000;116,0000;104,0000;52;58;64;193024,0000
7;GA;1;65;69;86;32;31;1;172,0000;0,0000;94,0000;86;31;32;85312,0000
7;GA;1;66;32;118;79;51;1;408,0000;51,0000;115,0000;118;51;79;475422,0000
7;GA;1;67;20;118;79;51;1;0,0000;32,0000;130,0000;118;51;79;475422,0000
7;GA;1;68;19;118;79;51;1;118,0000;32,0000;130,0000;118;51;79;475422,0000
7;GA;1;69;18;118;79;51;1;0,0000;83,0000;130,0000;118;51;79;475422,0000
7;GA;1;70;109;64;58;52;4;288,0000;32,0000;116,0000;52;64;58;193024,0000
7;GA;1;71;126;64;58;52;4;526,0000;52,0000;116,0000;52;64;58;193024,0000
7;GA;1;72;58;86;32;31;0;258,0000;0,0000;94,0000;86;32;31;85312,0000
7;GA;1;73;10;118;79;51;0;236,0000;96,0000;130,0000;118;79;51;475422,0000
7;GA;1;74;95;64;58;52;4;354,0000;96,0000;116,0000;52;64;58;193024,0000
7;GA;1;75;6;118;79;51;0;408,0000;130,0000;158,0000;118;79;51;475422,0000
7;GA;1;76;51;86;32;31;0;0,0000;0,0000;95,0000;86;32;31;85312,0000
7;GA;1;77;114;64;58;52;4;236,0000;32,0000;122,0000;52;64;58;193024,0000
7;GA;1;78;86;64;58;52;4;354,0000;160,0000;122,0000;52;64;58;193024,0000
7;GA;1;79;21;118;79;51;0;0,0000;134,0000;166,0000;118;79;51;475422,0000
7;GA;1;80;105;64;58;52;3;526,0000;0,0000;128,0000;58;52;64;193024,0000
7;GA;1;81;73;86;32;31;0;86,0000;0,0000;95,0000;86;32;31;85312,0000
7;GA;1;82;38;86;32;31;1;258,0000;0,0000;125,0000;86;31;32;85312,0000
7;GA;1;83;85;64;58;52;3;526,0000;180,0000;128,0000;58;52;64;193024,0000
7;GA;1;84;52;86;32;31;0;0,0000;0,0000;126,0000;86;32;31;85312,0000
7;GA;1;85;65;86;32;31;1;86,0000;0,0000;126,0000;86;31;32;85312,0000
7;GA;1;86;83;64;58;52;0;344,0000;0,0000;168,0000;64;58;52;193024,0000
7;GA;1;87;93;64;58;52;2;526,0000;116,0000;168,0000;58;64;52;193024,0000
7;GA;1;88;62;86;32;31;1;172,0000;0,0000;126,0000;86;31;32;85312,0000
7;GA;1;89;72;86;32;31;0;118,0000;83,0000;130,0000;86;32;31;85312,0000
7;GA;1;90;92;64;58;52;0;118,0000;83,0000;161,0000;64;58;52;193024,0000
7;GA;1;91;82;64;58;52;4;182,0000;83,0000;161,0000;52;64;58;193024,0000
7;GA;1;92;77;86;32;31;0;0,0000;0,0000;157,0000;86;32;31;85312,0000
7;GA;1;93;44;86;32;31;0;258,0000;0,0000;157,0000;86;32;31;85312,0000
7;GA;1;94;76;86;32;31;0;86,0000;0,0000;158,0000;86;32;31;85312,0000
7;GA;1;95;78;86;32;31;0;172,0000;0,0000;158,0000;86;32;31;85312,0000
7;GA;1;96;57;86;32;31;1;408,0000;0,0000;158,0000;86;31;32;85312,0000
7;GA;1;97;68;86;32;31;0;236,0000;32,0000;180,0000;86;32;31;85312,0000
7;GA;1;98;67;86;32;31;0;236,0000;64,0000;180,0000;86;32;31;85312,0000
7;GA;1;99;50;86;32;31;0;322,0000;64,0000;174,0000;86;32;31;85312,0000
7;GA;1;100;71;86;32;31;0;236,0000;96,0000;181,0000;86;32;31;85312,0000
7;GA;1;101;54;86;32;31;0;322,0000;96,0000;181,0000;86;32;31;85312,0000
7;GA;1;102;56;86;32;31;0;236,0000;128,0000;181,0000;86;32;31;85312,0000
7;GA;1;103;70;86;32;31;1;322,0000;128,0000;181,0000;86;31;32;85312,0000
7;GA;1;104;66;86;32;31;0;0,0000;0,0000;188,0000;86;32;31;85312,0000
7;GA;1;105;75;86;32;31;0;258,0000;0,0000;188,0000;86;32;31;85312,0000
7;GA;1;106;61;86;32;31;0;86,0000;0,0000;189,0000;86;32;31;85312,0000
7;GA;1;107;64;86;32;31;0;172,0000;0,0000;189,0000;86;32;31;85312,0000
7;GA;1;108;59;86;32;31;0;118,0000;166,0000;189,0000;86;32;31;85312,0000
7;SA;2;1;110;64;58;52;4;0,0000;0,0000;0,0000;52;64;58;193024,0000
7;SA;2;2;106;64;58;52;0;52,0000;0,0000;0,0000;64;58;52;193024,0000
7;SA;2;3;18;118;79;51;1;116,0000;0,0000;0,0000;118;51;79;475422,0000
7;SA;2;4;43;86;32;31;0;234,0000;0,0000;0,0000;86;32;31;85312,0000
7;SA;2;5;118;64;58;52;3;320,0000;0,0000;0,0000;58;52;64;193024,0000
7;SA;2;6;52;86;32;31;0;378,0000;0,0000;0,0000;86;32;31;85312,0000
7;SA;2;7;50;86;32;31;1;464,0000;0,0000;0,0000;86;31;32;85312,0000
7;SA;2;8;82;64;58;52;2;464,0000;31,0000;0,0000;58;64;52;193024,0000
7;SA;2;9;45;86;32;31;1;234,0000;32,0000;0,0000;86;31;32;85312,0000
7;SA;2;10;104;64;58;52;0;522,0000;31,0000;0,0000;64;58;52;193024,0000
7;SA;2;11;15;118;79;51;0;116,0000;51,0000;0,0000;118;79;51;475422,0000
7;SA;2;12;40;86;32;31;1;378,0000;32,0000;0,0000;86;31;32;85312,0000
7;SA;2;13;12;118;79;51;1;234,0000;63,0000;0,0000;118;51;79;475422,0000
7;SA;2;14;58;86;32;31;0;352,0000;63,0000;0,0000;86;32;31;85312,0000
7;SA;2;15;3;118;79;51;0;352,0000;95,0000;0,0000;118;79;51;475422,0000
7;SA;2;16;114;64;58;52;5;52,0000;58,0000;0,0000;52;58;64;193024,0000
7;SA;2;17;13;118;79;51;1;234,0000;114,0000;0,0000;118;51;79;475422,0000
7;SA;2;18;115;64;58;52;4;0,0000;64,0000;0,0000;52;64;58;193024,0000
7;SA;2;19;95;64;58;52;4;522,0000;89,0000;0,0000;52;64;58;193024,0000
7;SA;2;20;35;118;79;51;1;116,0000;130,0000;0,0000;118;51;79;475422,0000
7;SA;2;21;96;64;58;52;4;470,0000;95,0000;0,0000;52;64;58;193024,0000
7;SA;2;22;4;118;79;51;1;234,0000;165,0000;0,0000;118;51;79;475422,0000
7;SA;2;23;107;64;58;52;4;52,0000;116,0000;0,0000;52;64;58;193024,0000
7;SA;2;24;33;118;79;51;1;352,0000;174,0000;0,0000;118;51;79;475422,0000
7;SA;2;25;109;64;58;52;4;0,0000;128,0000;0,0000;52;64;58;193024,0000
